restaurant_id,category,price
35439,Drinks,4.5
35440,Picked for you,15.99
35440,Extra Large Pizza,15.99
35440,Jumbo Wings,8.99
35440,Spicy Jumbo Wings,8.99
35440,Chicken Tenders,8.99
35440,Snacks,1.89
35440,Candy,2.69
35440,Pastries,2.69
35440,Coffee,3.49
35440,Energy,3.29
35440,Juice,2.29
35440,Soda,2.39
35440,Tea,2.49
35440,Water,2.99
35441,Picked for you,3.99
35441,Breakfast Tacos,2.99
35441,Breakfast Burritos,6.99
35441,Breakfast Plates,7.99
35441,Specialty Tacos,3.99
35441,Burritos,8.99
35441,"Tortas, Mini Tacos, Burgers and Baked Potato",9.99
35441,Lunch Plates,12.99
35441,Plates (Enchiladas),9.99
35441,Lunch Plate,10.99
35441,Seafood,13.99
35441,Appetizers,7.99
35441,Soups,9.99
35441,Kid's Menu,7.99
35441,Side Orders,4.99
35441,To Go,9.99
35441,Drinks,2.99
35442,Picked for you,16.66
35442,Bundles,21.99
35442,Pizza,13.99
35442,10'' Small Specialty Pizza,19.99
35442,"12"" Medium Speciality Pizza",23.91
35442,"14"" Large Speciality Pizza",28.99
35442,"16"" Extra Large Speciality Pizza",34.79
35442,"20"" Giant Specilaity Pizza",39.99
35442,Specials,19.99
35442,Appetizers,9.99
35442,Wings,16.99
35442,Salads,4.34
35442,Calzones and Strombolis,13.99
35442,Subs,10.99
35442,Pasta Dishes,15.99
35442,Desserts,5.99
35442,Beverages,2.29
35445,Picked for you,8.49
35445,Nachos,4.99
35445,Burritos,5.95
35445,Tacos,2.99
35445,Soups (Caldos),6.25
35445,Seafood,7.25
35445,Tortas,5.25
35445,Platillos,8.49
35445,Gorditas,4.99
35445,Side Orders,1.99
35445,Child Plates,3.99
35445,Beverages and Aguas Frescas,2.2
35449,Picked for you,15.99
35449,Family Packs,49.99
35449,Sides,1.99
35449,Meat by the 1/2 Pound,15.99
35449,Specialties,13.99
35449,BBQ Sandwich,7.99
35449,Gyro’s,10.99
35449,Beverages,2.49
35449,Plates,13.99
35449,Kids Menu,4.99
35449,Desserts,3.99
35450,Picked for you,8.99
35450,Dinner plates,11.99
35450,Seafood plates,11.99
35450,Breakfast Plates,6.99
35450,Breakfast Tacos,1.99
35450,Tacos,3.25
35450,Drinks ,3.0
35450,Desserts,4.99
35450,"Rice,beans, and tortillas ",6.99
35450,Meats by pound,12.99
35450,Hamburguesas ,6.99
35450,Tortas,6.99
35450,Burritos,7.5
35460,Picked for you,2.65
35460,Build Your Own Lunch,44.0
35460,Cold Sandwiches,7.54
35460,Hot Sandwiches,8.99
35460,Sides,2.65
35460,Pepsi Beverages,2.5
35460,Sweets,4.25
35464,Picked for you,10.99
35464,.Eggs.,16.49
35464,.Pancakes.,7.69
35464,.Waffles.,10.99
35464,.French Toast.,10.99
35464,.Breakfast Sandwiches.,12.09
35464,.Kids.,8.79
35464,.Oatmeal and Yogurt.,10.99
35464,.Ala Carte.,3.62
35466,Picked for you,13.18
35466,Buffalo Bone-in Wings,13.18
35466,Buffalo Boneless Wings,13.18
35466,Sides,5.98
35466,Drinks,3.0
35476,Grocery,1.49
35476,Ice Cream,6.49
35476,Snacks,0.99
35476,Alcohol,4.49
35476,Drinks,8.69
35476,Quick Meals,4.49
35476,Health,10.99
35476,Pets,5.49
35476,Better For You,2.99
35476,Baby,5.99
35476,Cleaning,2.19
35476,Bath & Beauty,6.99
35476,Home & Office,6.59
35476,Smoke Shop,6.29
35477,Deals & Favorites,6.79
35477,Drinks,3.29
35477,Snacks,2.79
35477,Grocery,2.39
35477,Candy,2.69
35477,Household,5.19
35477,Fresh Food,0.89
35477,Ice Cream,7.29
35477,Personal Care,7.99
35481,Picked for you,15.99
35481,African Dishes,21.99
35481,Starters,7.99
35481,Add-Ons,3.0
35481,Ghana Delicacies,21.99
35481,Cameroun Dishes,9.99
35489,Picked for you,10.4
35489,Entrees,10.4
35489,Lifestyle Bowls,13.55
35489,Sides,2.2
35489,Drinks,3.85
35509,Picked for you,8.99
35509,Hot Chicks,7.99
35509,SIDES,5.0
35509,DRINKS,3.0
35511,Picked for you,10.99
35511,BURGERS,10.99
35511,SIDES,5.0
35511,DRINKS,3.0
35528,Picked for you,13.0
35528,Soups &amp; Starters (Antojitos y Sopas),10.0
35528,Traditional Mexican Cuisine (Sabor Tradicional Mexicano),13.0
35528,Favorites (Platillos Favoritos) ,12.0
35528,Off the Grill (A La Parrilla),20.0
35528,Sabor De Tacos,12.0
35528,Dessert (Sabor Dulce) ,6.0
35528,Child Plates (Para Ninos) ,6.0
35528,Non Alcoholic Beverages,2.75
35528,Enchiladas Del Pueblo,12.0
35528,Sabor Tex-Mex,13.0
35528,Seafood (Sabor Del Mar),18.0
35528,Vegetarian (Sabor Vegetariano) ,14.0
35530,Picked for you,3.29
35530,Limited Time Offers,0.0
35530,Breakfast,1.99
35530,Taco Boxes,19.89
35530,Cabana Combos,0.0
35530,Cabana Plates,6.59
35530,Tacos,3.29
35530,Cabana Bowls™,7.49
35530,Burritos,3.99
35530,Flautas,5.99
35530,Enchiladas,0.0
35530,Quesadillas,0.0
35530,Nachos,12.39
35530,Chalupas,2.39
35530,Sides,2.09
35530,Salsa Bar,0.0
35530,Desserts,3.79
35530,Drinks,2.79
35530,Beyond Meat Options,4.99
35530,Kids Meals,4.99
35530,Family/Group Meals,14.89
35559,Picked for you,11.5
35559,Appetizers ,9.5
35559,Umami Burgers ,11.5
35559,Sides ,4.5
35559,Desserts ,7.25
35559,Signature Sauces ,0.75
35559,Beverages ,2.49
35564,Favorites,5.16
35564,Signature Sandwiches,8.04
35564,Market Fresh® ,7.69
35564,Chicken,5.62
35564,Roast Beef,4.13
35564,Sides,2.29
35564,Sliders,1.83
35564,Salads,2.29
35564,Drinks and Desserts,2.29
35564,Kids Meal,4.59
35596,Picked for you,15.99
35596,ALL ROLLS,13.23
35596,HAND ROLLS,5.25
35596,APPETIZERS,16.54
35596,Combo Platters,19.85
35596,COMFORT FOOD,10.48
35596,DESSERT,6.07
35596,KUSHI AGGE,6.62
35596,NIGIRI,6.07
35596,RETAIL,20.48
35596,SALADS,6.07
35596,SASHIMI,11.03
35596,SOUPS,4.14
35596,Special Plates,26.46
35596,TEMPURA,15.44
35596,TEPPAN YAKI,18.74
35596,TOKYO YAKISOBA,9.92
35596,TRADITIONAL BOWLS,21.5
35596,YAKIMESHI,1.1
35596,YAKITORI,8.82
35596,YAKIUDON,8.82
35599,Picked for you,15.0
35599,Handhelds,14.0
35599,Classic Hot Chicken Plates,15.0
35599,Headliners,13.0
35599,Sides ,4.25
35599,Platters: Hot Chicken &amp; Sides ,7.25
35599,Beverages,3.5
35599,Add Sauces,0.5
35625,Picked for you,6.89
35625,FEATURED,6.89
35625,NEW! Snacks,3.44
35625,Feel Energized,6.77
35625,Get Fit,5.85
35625,Manage Weight,6.89
35625,Be Well,7.0
35625,Enjoy A Treat,6.31
35625,Kids,4.7
35632,Picked for you,14.99
35632,Limited Time Offer ($1 goes to No Kid Hungry),12.99
35632,Breakfast,14.99
35632,Lunch / Dinner,11.99
35632,Sides,3.49
35632,Drinks ,3.0
35635,Picked for you,2.4
35635,Featured,5.75
35635,Combos,9.59
35635,GROUPS,15.0
35635,Sauce Packets,0.0
35635,Specialties,5.75
35635,Tacos,2.03
35635,Burritos,2.27
35635,Quesadillas,6.23
35635,Nachos,6.35
35635,New Cravings Value Menu,1.2
35635,Sweets,1.2
35635,Sides,2.03
35635,Drinks,3.59
35635,Bowls,7.79
35635,Veggie Cravings,5.75
35637,Picked for you,10.38
35637,Social Stars Influenced Meals ,11.11
35637,Beverages,2.9
35637,Burgers,0.0
35637,Classic Breakfasts,11.63
35637,Classic Dinners,12.98
35637,Desserts,4.77
35637,Family Packs,32.33
35637,Melts &amp; Handhelds ,13.09
35637,Omelettes,0.0
35637,Pancakes &amp; Crepes,11.11
35637,Salads,7.78
35637,Slams,10.38
35637,Starters,11.01
35637,Sides,5.39
35637,Milk Shakes,5.18
35674,Picked for you,23.0
35674,Starters,8.0
35674,Plates,9.2
35674,Individual Pieces,4.4
35674,Snacks,6.7
35674,Homemade Pies,4.1
35674,Side Orders,3.0
35674,Beverages,2.9
35676,Picked for you,10.94
35676,Pizza,10.94
35676,Special Pizza (Pizza Special),17.54
35676,Appetizers (Antipasti),10.0
35676,Salads and Soups (Insalate e Zuppa),10.0
35676,Baskets,3.15
35676,Pasta ,18.64
35676,House Pasta (Pasta Della Casa),20.0
35676,Meat and Chicken (Carne e Pollo),20.0
35676,Fish (Pesce),22.0
35676,Dessert (Dolci),7.5
35676,Beverages (Bevande),2.47
35685,Picked for you,14.94
35685,Lunch n' Dinner - 10:30AM to Close,14.94
35685,Breakfast - All Day,0.0
35685,Sandwiches n' Burgers - 10:30AM to Close,13.64
35685,Kid's Menu,6.49
35685,Salads,12.99
35685,Family Meal Baskets,48.09
35685,Beverages - All Day,3.76
35685,Crafted Coffee - All Day,4.41
35685,Sweets - All Day,5.19
35685,Grocery n' Games,12.99
35685,Silverware n' Extras,0.0
35696,Picked for you,7.99
35696,Bundles,0.0
35696,Top Sellers,7.99
35696,Ben &amp; Jerry's,7.99
35696,Breyers,8.99
35696,Magnum,7.99
35696,Talenti,8.99
35701,Picked for you,12.35
35701,Featured Items,4.38
35701,Burger Combos,11.23
35701,Chicken Combos,11.73
35701,Late Night Munchies,10.0
35701,Breakfast Combos,7.99
35701,"Tacos, Fries &amp; Sides",4.99
35701,Shakes &amp; Desserts,5.99
35701,Drinks,2.99
35701,Burgers,6.49
35701,Chicken &amp; Salads,7.24
35701,Breakfast,5.49
35703,Picked for you,13.0
35703,Sandwiches,13.0
35703,Sides,1.25
35703,Beverages,1.25
35711,Picked for you,2.4
35711,Do-Nuts,1.2
35711,Assorted Rolls,2.3
35711,Cake Donuts,12.99
35711,Drinks,2.94
35711,Beverages,2.79
35711,Kolaches,2.4
35717,Most Popular,5.5
35717,Combo Meals,10.4
35717,Shareables,17.25
35717,Happy Meal,4.85
35717,McCafé,2.5
35717,McCafé Bakery,2.1
35717,Condiments,0.0
35717,"Fries, Sides &amp; More",3.4
35717,Sweets &amp; Treats,4.55
35717,Beverages,1.6
35717,Individual Items,5.5
35719,Picked for you,4.93
35719,Breakfast Plates,8.0
35719,Breakfast Tacos,1.78
35719,Enchiladas,10.11
35719,Appetizers,4.93
35719,Tacos,4.78
35719,Plates,10.99
35719,Artisan Tacos,2.79
35719,Burritos and More,11.14
35719,Sopes,2.29
35719,Sopes Combo,6.99
35719,Seniors,4.39
35719,"Soups, Salads, and More",9.39
35719,Healthier Side,4.43
35719,Stuffed Avocado,4.49
35719,Drinks,2.59
35719,Desserts,2.98
35719,Kids Menu,1.49
35719,Kids' Menu (Lunch &amp; Dinner),5.74
35719,Kids' Menu (Dessert),1.48
35719,Modifiers,2.63
35734,Picked for you,17.5
35734,Hella Popular,17.5
35734,Beverages,2.49
35734,Desserts,10.95
35736,Picked for you,14.12
35736,Drinks,3.5
35736,Starters,16.8
35736,Salads,13.2
35736,Parrilladas,69.6
35736,Beef,34.8
35736,Tacos,22.8
35736,Chicken,21.6
35736,Antojitos,24.0
35736,Enchiladas,19.2
35736,Del Mar,32.4
35736,Dessert,7.2
35736,Sides,5.4
35742,Non-Alcoholic Beer,9.99
35742,Glassware & Accessories,24.99
35751,Picked for you,20.79
35751,Build Your Own,20.79
35751,House Pizzas,15.27
35751,Salads,9.43
35751,Subs,8.13
35751,Fried,14.29
35751,Specials,24.69
35756,Picked for you,5.0
35756,Grilled Cheese,9.0
35756,Soups,5.0
35756,Combo,17.0
35756,Sides,4.0
35756,Desserts,3.5
35756,Drinks,3.0
35763,Picked for you,2.45
35763,Shipley Donuts,1.15
35763,Icings Donuts,1.25
35763,Cake Do-Nuts,1.25
35763,Filled Do-Nuts,1.25
35763,Assorted Donuts,2.25
35763,Kolache,2.45
35763,Shipley Bold ,2.99
35763,Beverages,2.25
35767,Picked for you,0.95
35767,Specials,6.59
35767,Golden Combos,0.0
35767,Sandwiches,5.99
35767,Family Meals,0.0
35767,Salads,9.59
35767,Sides,3.47
35767,By The Piece,1.91
35767,Extras,0.95
35767,Drinks,0.0
35767,Party Paks,0.0
35767,Kid's Meals ,6.71
35774,Picked for you,11.39
35774,Sandwiches,6.99
35774,Fresh Melts®,13.79
35774,No Bready Bowls™,11.19
35774,Wraps,11.19
35774,Breakfast,4.66
35774,Salads,9.29
35774,Drinks,1.99
35774,Sides,1.79
35780,Picked for you,9.25
35780,Burgers and Sandwiches Combos,8.75
35780,Country Baskets Combos,10.7
35780,Tex Mex Combos,8.4
35780,Salad Combos,9.5
35780,Burgers and Sandwiches,5.15
35780,Country Baskets,9.25
35780,Tex Mex,6.95
35780,Kids Meals,5.99
35780,Salad,7.7
35780,Snacks and Sides,2.15
35780,Blizzard Treats,3.6
35780,Blended Treats,4.3
35780,Novelties and Cakes,3.6
35780,DQ®  Treats,4.8
35780,Beverages,2.4
35782,Picked for you,1.91
35782,Featured,0.0
35782,Combos,0.0
35782,Ultimate Drink Stop,0.0
35782,Burgers,5.75
35782,Chicken,0.0
35782,Hot Dogs,2.87
35782,Kids' Meals,0.0
35782,All Day Breakfast,4.07
35782,Snacks &amp; Sides,0.0
35782,Frozen Zone,0.0
35782,Everyday Deals,3.59
35796,Sides,9.55
35796,Signatures,8.0
35796,Beverage,2.5
35796,Limited Time Offer,12.0
35796,Sauces,2.0
35796,Cookies,2.0
35796,Catering,65.0
35796,Burgers,8.5
35796,Kids Menu,7.0
35796,Bowls,10.0
35800,Picked for you,0.95
35800,Specials,6.59
35800,Golden Combos,0.0
35800,Sandwiches,5.99
35800,Family Meals,0.0
35800,Salads,9.59
35800,Sides,3.47
35800,By The Piece,1.91
35800,Extras,0.95
35800,Drinks,0.0
35800,Party Paks,0.0
35800,Kid's Meals ,6.71
35806,Picked for you,2.5
35806,TENDERS,9.99
35806,SIDES &amp; DESSERT,2.5
35806,"EXTRA DIPS, SAUCES &amp; RUBS",0.75
35806,FOUNTAIN DRINKS,3.25
35826,Picked for you,10.7
35826,Burgers and Sandwiches Combos,8.75
35826,Country Baskets Combos,10.7
35826,Tex Mex Combos,8.4
35826,Salad Combos,9.1
35826,Burgers and Sandwiches,5.15
35826,Country Baskets,9.25
35826,Tex Mex,6.95
35826,Kids Meals,5.99
35826,Salad,7.7
35826,Snacks and Sides,2.15
35826,Blizzard Treats,3.6
35826,Blended Treats,4.3
35826,Novelties and Cakes,3.6
35826,DQ®  Treats,4.8
35826,Beverages,2.4
35827,Picked for you,6.99
35827,Lunch,0.0
35827,Featured Selection,5.99
35827,Quick Picks,12.29
35827,Pizza,10.99
35827,Papadias,8.0
35827,Sides,5.99
35827,Desserts,6.99
35827,Drinks,2.19
35827,Extras,0.59
35828,Picked for you,15.39
35828,Appetizers,5.49
35828,Vegetarian Entrees,12.09
35828,Meat Entrees,15.39
35828,Rice &amp; Biryani,12.09
35828,Indian Breads,2.19
35828,Desserts,5.49
35828,Beverages,4.39
35831,Picked for you,14.0
35831,Appetizers,5.49
35831,Tenders,11.0
35831,Tender &amp; Wing Combos,14.0
35831,Sandwiches,6.99
35831,Salads,10.99
35831,Sides,0.99
35831,Platters,0.0
35831,Drinks,6.99
35835,Picked for you,3.75
35835,Hot Coffees,3.15
35835,Hot Teas,4.85
35835,Hot Drinks,3.65
35835,Frappuccino® Blended Beverages,5.45
35835,Cold Coffees,4.55
35835,Iced Teas,3.45
35835,Cold Drinks,5.35
35835,Hot Breakfast,5.45
35835,Bakery,2.65
35835,Lunch,7.95
35835,Snacks &amp; Sweets,2.85
35835,Oatmeal &amp; Yogurt,4.95
35836,Picked for you,3.47
35836,Featured,0.0
35836,Combos,0.0
35836,Ultimate Drink Stop,0.0
35836,Burgers,5.63
35836,Chicken,0.0
35836,Hot Dogs,2.75
35836,Kids' Meals,0.0
35836,All Day Breakfast,3.95
35836,Snacks &amp; Sides,0.0
35836,Frozen Zone,0.0
35836,Everyday Deals,3.47
35838,Picked for you,9.59
35838,Burgers &amp; Sandwiches,5.15
35838,Burgers &amp; Sandwiches Combos,14.39
35838,Country Baskets,9.59
35838,Country Baskets Combos,11.39
35838,Tex Mex,6.83
35838,Tex Mex Combos,8.63
35838,Salads,8.39
35838,Salad Combos,10.19
35838,Kid's Meals,5.99
35838,Sides,4.55
35838,Drinks &amp; More,1.79
35838,Dairy Queen® Original Treats,2.03
35839,Picked for you,8.1
35839,FAVES,8.1
35839,WICKED®,9.3
35839,BYO WICH,8.1
35839,KIDS,6.6
35839,SIDES &amp; SWEETS,1.8
35839,DRINKS &amp; SHAKES,2.35
35839,CATERING WICH TRAYS,96.0
35856,Picked for you,8.0
35856,Mini Tacos,8.0
35856,Tacos,4.25
35856,Plates,9.0
35856,Tortas,10.0
35856,Quesadilla,10.5
35856,Extras,3.75
35856,Gorditas,11.0
35857,Picked for you,6.0
35857,7 Different Flavored Turkey Legs,14.0
35857,Stuffed Legs,15.0
35857,Drinks,2.0
35857,Sides,6.0
35860,Picked for you,10.3
35860,Featured Subs,14.45
35860,Small Groups,9.75
35860,Hot Specialty Subs,14.2
35860,Hot Subs,13.9
35860,Salads,9.1
35860,Cold Subs,15.2
35860,Sides,5.2
35860,Drinks,3.25
35860,Kids' Combos,6.5
35864,Picked for you,11.25
35864,Family Meal,40.0
35864,Bowl,9.4
35864,Plate,11.25
35864,Bigger Plate,13.15
35864,Cub Meal,7.75
35864,A La Carte,0.0
35864,Appetizers,0.0
35864,Drinks,2.65
35864,Catering,20.0
35864,Requests,0.0
35864,Condiments,0.0
35891,Picked for you,11.99
35891,Chicken Dippers,13.99
35891,Desserts,5.99
35891,Beverages,2.5
35891,Extras,0.79
35891,Sides,10.99
35891,Salads,7.99
35891,Subs,6.99
35891,Wings,13.99
35891,Local Delights,20.99
35891,Pizzas,13.99
35891,Specialty Pizza Bowls,8.99
35894,Picked for you,2.4
35894,Featured,5.75
35894,Combos,9.59
35894,GROUPS,15.0
35894,Sauce Packets,0.0
35894,Specialties,5.75
35894,Tacos,2.03
35894,Burritos,2.27
35894,Quesadillas,6.23
35894,Nachos,6.35
35894,New Cravings Value Menu,1.2
35894,Sweets,1.2
35894,Sides,2.03
35894,Drinks,3.59
35894,Bowls,7.79
35894,Veggie Cravings,5.75
35908,Picked for you,7.79
35908,FEATURED PRODUCTS,7.99
35908,SUPER VEGGIE SMOOTHIES,7.29
35908,BALANCED FUSION SMOOTHIES,7.29
35908,TROPICAL TREAT SMOOTHIES,7.29
35908,FRUIT BLEND SMOOTHIES,6.79
35908,FLATBREADS,7.99
35908,WRAPS,8.29
35908,SANDWICHES,8.19
35908,QUESADILLAS,8.49
35908,SALADS,8.59
35908,BREAKFAST,5.29
35908,KIDS,3.99
35908,SIDES AND COOKIES,2.09
35929,Picked for you,12.0
35929,Mains,12.0
35939,Deals & Favorites,5.0
35939,Drinks,1.25
35939,Snacks,1.39
35939,Grocery,4.99
35939,Candy,2.59
35939,Household,7.99
35939,Fresh Food,5.0
35939,Ice Cream,5.99
35939,Personal Care,4.79
35943,Picked for you,14.94
35943,Lunch n' Dinner - 10:30AM to Close,14.94
35943,Breakfast - All Day,0.0
35943,Sandwiches n' Burgers - 10:30AM to Close,13.64
35943,Kid's Menu,6.49
35943,Salads,12.99
35943,Family Meal Baskets,48.09
35943,Beverages - All Day,3.76
35943,Crafted Coffee - All Day,4.41
35943,Sweets - All Day,5.19
35943,Grocery n' Games,12.99
35943,Silverware n' Extras,0.0
35948,Picked for you,13.99
35948,Chicken Sandwiches,13.99
35948,Sliders,6.49
35948,Wings + Tenders,11.99
35948,Combos,16.99
35948,Sides,3.49
35948,Drinks,3.0
35949,Picked for you,6.39
35949,Sandwiches,12.49
35949,You Pick Two,0.0
35949,Salads,9.69
35949,Soups &amp; Mac,6.39
35949,Pizza,11.19
35949,Bakery,1.79
35949,Beverages,4.49
35949,Breakfast,2.99
35949,Family Feast Value Meals,35.49
35949,Value Duets,6.79
35949,Kids,6.79
35949,Sides &amp; Spreads,1.09
35954,Picked for you,2.93
35954,Combos,9.62
35954,Feed The Fam Deals,17.63
35954,Hamburgers,8.1
35954,"Chicken, Nuggets &amp; More",8.8
35954,Fresh-Made Salads,9.15
35954,Fries &amp; Sides,2.93
35954,Beverages,3.16
35954,Frosty,2.22
35954,Bakery,1.75
35954,Wendy's Kids' Meal®,5.28
35954,Biggie Deals,2.34
35955,Picked for you,8.84
35955,Burgers,8.84
35955,Chicken,9.07
35955,Kids,5.16
35955,Desserts &amp; Snacks,2.98
35955,Sides,2.75
35955,Drinks,2.63
35956,Picked for you,3.55
35956,FROZEN CUSTARD,0.0
35956,COMBO MEALS,0.0
35956,SANDWICHES AND MORE,9.55
35956,KIDS COMBOS,0.0
35956,SAVORY SIDES,3.55
35956,BY-THE-BOTTLE,5.45
35956,BEVERAGES,0.0
35962,Picked for you,2.45
35962,Do-Nuts,1.3
35962,Do-Nut Holes,2.4
35962,Cake Do-Nuts,1.36
35962,Assorted Rolls,2.59
35962,Kolaches,2.45
35962,Drinks,2.04
35965,Picked for you,11.69
35965,Meals (pm),11.59
35965,A La Carte (pm),6.39
35965,Family Bundles,20.0
35965,Sides,3.49
35965,Desserts,2.99
35965,Beverages,3.19
35965,King Jr. Meals,5.69
35969,Picked for you,10.3
35969,Featured Subs,14.45
35969,Small Groups,13.0
35969,Hot Specialty Subs,14.2
35969,Hot Subs,13.65
35969,Salads,9.1
35969,Cold Subs,15.2
35969,Sides,5.2
35969,Kids' Combos,6.5
35970,Picked for you,11.79
35970,Limited Time Offers,9.99
35970,Individual Combos,11.79
35970,Feed 2: Chicken,19.99
35970,Feed 2: Tender Strips®,23.99
35970,Feed 4: Chicken,35.99
35970,Feed 4: Tender Strips®,35.99
35970,Feed 4: Complete Family Feast,37.99
35970,Feed 6: Chicken,47.99
35970,Feed 6: Tender Strips®,47.99
35970,Feed 6: Complete Family Feast,50.99
35970,Classic Sides,2.99
35970,House Favorites,0.99
35970,Sweet Treat,1.49
35972,Picked for you,7.49
35972,Limited Time Offers,0.0
35972,Breakfast,1.99
35972,Taco Boxes,19.89
35972,Cabana Combos,0.0
35972,Cabana Plates,6.59
35972,Tacos,3.29
35972,Cabana Bowls™,7.49
35972,Burritos,3.99
35972,Flautas,5.99
35972,Enchiladas,0.0
35972,Quesadillas,0.0
35972,Nachos,12.39
35972,Chalupas,2.39
35972,Sides,2.09
35972,Salsa Bar,0.0
35972,Desserts,3.79
35972,Drinks,2.79
35972,Beyond Meat Options,4.99
35972,Kids Meals,4.99
35972,Family/Group Meals,14.89
35976,Picked for you,10.59
35976,FAMOUS FAVORITES    ,13.44
35976,SPECIALTY SANDWICHES,7.85
35976,BUILD YOUR OWN SANDWICHES,9.79
35976,MUFFALETTAS         ,9.34
35976,PASTAS &amp; POTATOES   ,12.64
35976,SALADS &amp; WRAPS,10.59
35976,SOUPS               ,7.51
35976,FRUIT &amp; SIDES       ,1.01
35976,DRINKS              ,3.41
35976,DESSERTS            ,1.93
35976,SMALL GATHERINGS,68.96
35976,BREAKFAST           ,7.85
35976,FAMILY MEALS        ,48.21
35980,Picked for you,29.99
35980,Individual Meals,8.24
35980,Family Meals,36.99
35980,Tenders &amp; Rolls,7.29
35980,Chicken &amp; Rolls,7.99
35980,Livers / Gizzards,8.69
35980,Sides,2.99
35980,Drinks,1.39
35980,Buffalo Fries,8.49
35981,Picked for you,6.19
35981,Limited Time Only,5.99
35981,Favorites,5.99
35981,Market Fresh® Sandwiches,8.79
35981,Market Fresh® Wraps &amp; Salads,8.09
35981,Crispy Juicy Chicken,6.59
35981,Slow Roasted Beef,4.49
35981,Sliders,2.29
35981,Sides &amp; Snacks,2.79
35981,Drinks &amp; Desserts,3.04
35981,Kids Meal,1.81
35982,Picked for you,20.34
35982,Beverages,3.62
35982,Appetizers,14.84
35982,Steaks,23.09
35982,Seafood,23.09
35982,Favorites,20.34
35982,"Soup, Salad &amp; Sandwiches",6.92
35982,Kids Menu,7.7
35982,Sides,3.85
35982,Desserts,9.9
35982,Family Packs,61.6
35988,Frozen Yogurt,7.0
35988,Cakes,34.95
35988,Topping,4.49
35988,Beverage,1.49
35990,Picked for you,3.95
35990,Hot Coffees,3.15
35990,Hot Teas,4.85
35990,Hot Drinks,2.65
35990,Frappuccino® Blended Beverages,5.45
35990,Cold Coffees,4.55
35990,Iced Teas,3.45
35990,Cold Drinks,2.65
35990,Hot Breakfast,5.45
35990,Bakery,2.65
35990,Lunch,7.95
35990,Snacks &amp; Sweets,2.85
35990,Oatmeal &amp; Yogurt,4.95
35992,Picked for you,9.6
35992,Burritos,9.6
35992,Not Burritos,9.6
35992,Low-Carb Bowls,13.35
35992,Family Meal Kits,45.24
35992,Weebirds (Kids Menu),5.45
35992,Sides,3.45
35992,Bottled Beverages,2.85
35992,Desserts,2.45
35994,Picked for you,11.0
35994,Dairy Popsicles,3.5
35994,Non-Dairy Popsicles,3.5
35994,Ice Creams,11.0
35994,Sorbets,11.0
35994,Mangonadas,8.25
35994,Corn in a Cup,7.0
35996,Picked for you,17.29
35996,Doughnuts,14.59
35996,Bites of Joy,5.39
35996,Coffee &amp; Drinks,16.19
36001,Drinks,2.39
36001,Fresh Food,5.09
36001,Snacks,2.29
36001,Candy,4.19
36001,Ice Cream,6.79
36001,Grocery,5.49
36007,Picked for you,8.95
36007,Appetizers,1.0
36007,Soup,1.99
36007,Seafoods,9.95
36007,Fried Rice,6.25
36007,Lo Mein (Egg Noodle),6.95
36007,Chicken,8.45
36007,Pork,8.45
36007,Beef,8.75
36007,Chef'''s Special,8.95
36007,Mei Fun (Thin Rice Noodle),6.95
36007,Beverage,1.99
36009,Picked for you,12.5
36009,Valentine’s Day deal ,17.99
36009,Sandwiches,8.0
36009,1/4 Pound Burger,5.3
36009,Appetizers and Sides,8.5
36009,Pizza,13.7
36009,Chicken,5.99
36009,Chicken Wings,10.99
36009,Cheesy Bread,12.0
36009,Pasta,7.0
36009,Salad,6.0
36009,Beverages,1.3
36009,Build your Own Cheese Pizza,8.7
36022,Picked for you,10.34
36022,Appetizers,7.99
36022,Hamburguesas and Tortas,12.63
36022,Salad,12.63
36022,Del Mar,15.99
36022,Enchiladas Plates,12.63
36022,Fajitas,18.38
36022,Toma Taco Specialties,20.69
36022,Tacos,3.49
36022,A La Carte,2.86
36022,Vegetarianos,12.99
36022,Special Tacos,4.59
36022,Burritos,10.91
36022,Tex Mex,13.79
36022,Nachos,5.16
36022,Mains,7.99
36022,Kids Mains,6.31
36022,Sides,2.29
36022,Beverages,3.43
36025,Picked for you,5.5
36025,Meals,10.39
36025,Entrées,5.5
36025,Sides,2.89
36025,Beverages,3.05
36025,Salads,11.95
36025,Treats,5.69
36025,Kid's Meals,6.99
36025,Build your own Family Meal,20.39
36025,8oz Sauces,3.59
36040,Most Popular,3.79
36040,Combo Meals,6.49
36040,Shareables,15.8
36040,Happy Meal,3.79
36040,McCafé,1.79
36040,McCafé Bakery,2.19
36040,Condiments,0.0
36040,"Fries, Sides &amp; More",2.69
36040,Sweets &amp; Treats,3.39
36040,Beverages,1.59
36040,Individual Items,3.79
36060,Picked for you,15.85
36060,MEAT SANDWICHES,13.55
36060,VEGGIE SANDWICHES,13.55
36060,KID'S MENU,5.75
36060,CHIPS &amp; DRINKS,5.75
36060,SWEET STREET DESSERTS,3.45
36061,Picked for you,23.09
36061,Family Meal Deals,35.19
36061,Starters,14.29
36061,Signature Feasts,30.79
36061,Bowls &amp; Sandwiches,17.09
36061,Classics,19.29
36061,Pastas,24.19
36061,Soups &amp; Sides,6.59
36061,Kids,7.69
36061,Biscuits &amp; Extras,5.49
36061,Desserts,8.29
36061,Hot Platters,31.39
36061,Beverages,1.99
36065,Picked for you,3.19
36065,Sandwiches,12.49
